Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
Temp A (K)	Temp B (K)	Re voltage (mV)	Im voltage (mV)	Current (mA)	Phase	Frequency (Hz)
259.890000	256.870000	0.005237	0.000026	0.509170	86.710000	30230
259.890000	256.850000	0.005237	0.000026	0.509170	86.710000	30230
259.870000	256.830000	0.005238	0.000026	0.509170	86.710000	30230
259.860000	256.820000	0.005238	0.000026	0.509170	86.710000	30230
259.840000	256.800000	0.005239	0.000026	0.509170	86.710000	30230
259.840000	256.810000	0.005239	0.000027	0.509170	86.710000	30230
259.820000	256.790000	0.005239	0.000027	0.509170	86.710000	30230
259.820000	256.760000	0.005239	0.000026	0.509170	86.710000	30230
259.790000	256.750000	0.005239	0.000026	0.509170	86.710000	30230
259.790000	256.750000	0.005240	0.000025	0.509170	86.710000	30230
259.760000	256.740000	0.005239	0.000024	0.509170	86.710000	30230
259.770000	256.720000	0.005239	0.000024	0.509170	86.710000	30230
259.750000	256.710000	0.005239	0.000024	0.509170	86.710000	30230
259.740000	256.740000	0.005239	0.000024	0.509170	86.710000	30230
259.720000	256.670000	0.005239	0.000024	0.509170	86.710000	30230
259.720000	256.670000	0.005239	0.000024	0.509170	86.710000	30230
259.700000	256.660000	0.005240	0.000024	0.509170	86.710000	30230
259.690000	256.650000	0.005240	0.000024	0.509170	86.710000	30230
259.690000	256.680000	0.005240	0.000025	0.509170	86.710000	30230
259.670000	256.590000	0.005240	0.000025	0.509170	86.710000	30230
259.660000	256.610000	0.005240	0.000025	0.509170	86.710000	30230
259.650000	256.590000	0.005239	0.000026	0.509170	86.710000	30230
259.640000	256.580000	0.005239	0.000026	0.509170	86.710000	30230
259.630000	256.590000	0.005239	0.000025	0.509170	86.710000	30230
259.610000	256.560000	0.005238	0.000025	0.509170	86.710000	30230
259.610000	256.550000	0.005237	0.000025	0.509122	86.710000	30230
259.590000	256.530000	0.005237	0.000024	0.509122	86.710000	30230
259.580000	256.520000	0.005236	0.000024	0.509122	86.710000	30230
259.560000	256.590000	0.005236	0.000024	0.509122	86.710000	30230
259.550000	256.500000	0.005236	0.000024	0.509122	86.710000	30230
259.540000	256.490000	0.005236	0.000024	0.509122	86.710000	30230
259.520000	256.460000	0.005236	0.000024	0.509122	86.710000	30230
259.510000	256.470000	0.005236	0.000024	0.509122	86.710000	30230
259.510000	256.540000	0.005235	0.000024	0.509122	86.710000	30230
259.490000	256.430000	0.005235	0.000023	0.509122	86.710000	30230
259.490000	256.420000	0.005235	0.000024	0.509122	86.710000	30230
259.470000	256.520000	0.005235	0.000024	0.509122	86.710000	30230
259.460000	256.350000	0.005235	0.000024	0.509122	86.710000	30230
259.450000	256.390000	0.005235	0.000024	0.509122	86.710000	30230
259.430000	256.360000	0.005236	0.000024	0.509122	86.710000	30230
259.430000	256.370000	0.005236	0.000024	0.509122	86.710000	30230
259.410000	256.440000	0.005236	0.000025	0.509122	86.710000	30230
259.390000	256.290000	0.005236	0.000025	0.509122	86.710000	30230
259.390000	256.340000	0.005237	0.000026	0.509122	86.710000	30230
259.390000	256.300000	0.005237	0.000026	0.509122	86.710000	30230
259.350000	256.270000	0.005237	0.000026	0.509122	86.710000	30230
259.360000	256.290000	0.005238	0.000027	0.509122	86.710000	30230
259.350000	256.270000	0.005238	0.000027	0.509122	86.710000	30230
259.330000	256.270000	0.005239	0.000027	0.509122	86.710000	30230
259.320000	256.240000	0.005239	0.000027	0.509122	86.710000	30230
259.310000	256.240000	0.005239	0.000027	0.509122	86.710000	30230
259.300000	256.220000	0.005239	0.000027	0.509122	86.710000	30230
259.280000	256.210000	0.005239	0.000026	0.509122	86.710000	30230
259.290000	256.200000	0.005238	0.000026	0.509122	86.710000	30230
259.270000	256.180000	0.005238	0.000025	0.509122	86.710000	30230
259.250000	256.180000	0.005237	0.000024	0.509122	86.710000	30230
259.250000	256.160000	0.005237	0.000024	0.509122	86.710000	30230
259.230000	256.150000	0.005237	0.000023	0.509122	86.710000	30230
259.220000	256.150000	0.005237	0.000023	0.509122	86.710000	30230
259.200000	256.140000	0.005237	0.000023	0.509122	86.710000	30230
259.200000	256.110000	0.005237	0.000023	0.509122	86.710000	30230
259.190000	256.100000	0.005238	0.000023	0.509122	86.710000	30230
259.180000	256.080000	0.005238	0.000023	0.509122	86.710000	30230
259.170000	256.080000	0.005238	0.000023	0.509122	86.710000	30230
259.160000	256.080000	0.005238	0.000024	0.509122	86.710000	30230
259.140000	256.040000	0.005237	0.000024	0.509122	86.710000	30230
259.130000	256.040000	0.005238	0.000024	0.509122	86.710000	30230
259.120000	256.020000	0.005238	0.000024	0.509122	86.710000	30230
259.110000	256.020000	0.005238	0.000024	0.509122	86.710000	30230
259.110000	256.000000	0.005238	0.000024	0.509122	86.710000	30230
259.090000	255.990000	0.005238	0.000024	0.509122	86.710000	30230
259.090000	255.980000	0.005238	0.000024	0.509122	86.710000	30230
259.070000	255.960000	0.005238	0.000024	0.509122	86.710000	30230
259.050000	255.950000	0.005238	0.000024	0.509122	86.710000	30230
259.050000	255.930000	0.005238	0.000024	0.509122	86.710000	30230
259.040000	255.930000	0.005238	0.000024	0.509122	86.710000	30230
259.040000	255.920000	0.005238	0.000024	0.509122	86.710000	30230
259.020000	255.900000	0.005238	0.000024	0.509122	86.710000	30230
259.010000	255.880000	0.005238	0.000024	0.509122	86.710000	30230
258.990000	255.880000	0.005238	0.000024	0.509122	86.710000	30230
258.980000	255.870000	0.005238	0.000024	0.509122	86.710000	30230
258.970000	255.860000	0.005238	0.000024	0.509122	86.710000	30230
258.950000	255.850000	0.005238	0.000024	0.509122	86.710000	30230
258.950000	255.810000	0.005238	0.000024	0.509122	86.710000	30230
258.940000	255.820000	0.005238	0.000024	0.509122	86.710000	30230
258.920000	255.800000	0.005238	0.000024	0.509122	86.710000	30230
258.920000	255.800000	0.005238	0.000023	0.509122	86.710000	30230
258.910000	255.790000	0.005238	0.000023	0.509122	86.710000	30230
258.890000	255.760000	0.005238	0.000023	0.509122	86.710000	30230
258.870000	255.760000	0.005238	0.000023	0.509122	86.710000	30230
258.870000	255.740000	0.005238	0.000024	0.509122	86.710000	30230
258.850000	255.730000	0.005238	0.000024	0.509122	86.710000	30230
258.850000	255.720000	0.005237	0.000024	0.509122	86.710000	30230
258.840000	255.710000	0.005237	0.000025	0.509122	86.710000	30230
258.830000	255.690000	0.005237	0.000024	0.509122	86.710000	30230
258.810000	255.690000	0.005238	0.000024	0.509122	86.710000	30230
258.810000	255.650000	0.005238	0.000024	0.509122	86.710000	30230
258.800000	255.660000	0.005238	0.000025	0.509122	86.710000	30230
258.770000	255.640000	0.005238	0.000025	0.509122	86.710000	30230
258.770000	255.640000	0.005238	0.000024	0.509122	86.710000	30230
258.760000	255.620000	0.005239	0.000024	0.509122	86.710000	30230
258.760000	255.580000	0.005239	0.000023	0.509122	86.710000	30230
258.730000	255.600000	0.005240	0.000023	0.509122	86.710000	30230
258.720000	255.580000	0.005240	0.000023	0.509122	86.710000	30230
258.720000	255.570000	0.005240	0.000023	0.509122	86.710000	30230
258.700000	255.560000	0.005240	0.000023	0.509170	86.710000	30230
258.680000	255.540000	0.005240	0.000023	0.509170	86.710000	30230
258.690000	255.540000	0.005240	0.000023	0.509170	86.710000	30230
258.670000	255.520000	0.005240	0.000023	0.509170	86.710000	30230
258.650000	255.510000	0.005240	0.000023	0.509170	86.710000	30230
258.650000	255.490000	0.005239	0.000023	0.509170	86.710000	30230
258.640000	255.490000	0.005239	0.000022	0.509170	86.710000	30230
258.630000	255.470000	0.005239	0.000022	0.509170	86.710000	30230
258.610000	255.460000	0.005239	0.000022	0.509170	86.710000	30230
258.600000	255.430000	0.005239	0.000022	0.509170	86.710000	30230
258.600000	255.440000	0.005239	0.000022	0.509170	86.710000	30230
258.590000	255.420000	0.005239	0.000022	0.509170	86.710000	30230
258.580000	255.410000	0.005239	0.000022	0.509170	86.710000	30230
258.570000	255.400000	0.005239	0.000023	0.509170	86.710000	30230
258.550000	255.380000	0.005239	0.000023	0.509170	86.710000	30230
258.540000	255.370000	0.005239	0.000023	0.509170	86.710000	30230
258.530000	255.360000	0.005239	0.000024	0.509170	86.710000	30230
258.520000	255.350000	0.005239	0.000024	0.509170	86.710000	30230
258.510000	255.320000	0.005239	0.000024	0.509170	86.710000	30230
258.510000	255.330000	0.005238	0.000023	0.509170	86.710000	30230
258.470000	255.300000	0.005238	0.000024	0.509170	86.710000	30230
258.470000	255.300000	0.005238	0.000024	0.509170	86.710000	30230
258.460000	255.290000	0.005238	0.000024	0.509170	86.710000	30230
258.450000	255.260000	0.005237	0.000024	0.509170	86.710000	30230
258.430000	255.270000	0.005237	0.000024	0.509170	86.710000	30230
258.420000	255.260000	0.005237	0.000024	0.509170	86.710000	30230
258.420000	255.250000	0.005237	0.000024	0.509170	86.710000	30230
258.410000	255.230000	0.005236	0.000023	0.509170	86.710000	30230
258.390000	255.210000	0.005236	0.000023	0.509170	86.710000	30230
258.390000	255.200000	0.005237	0.000023	0.509170	86.710000	30230
258.370000	255.190000	0.005237	0.000023	0.509170	86.710000	30230
258.370000	255.180000	0.005237	0.000023	0.509170	86.710000	30230
258.360000	255.150000	0.005237	0.000023	0.509170	86.710000	30230
258.350000	255.150000	0.005237	0.000024	0.509170	86.710000	30230
258.340000	255.140000	0.005237	0.000024	0.509170	86.710000	30230
258.330000	255.120000	0.005237	0.000024	0.509170	86.710000	30230
258.300000	255.110000	0.005237	0.000024	0.509170	86.710000	30230
258.300000	255.090000	0.005238	0.000024	0.509170	86.710000	30230
258.280000	255.090000	0.005238	0.000024	0.509170	86.710000	30230
258.270000	255.080000	0.005238	0.000024	0.509170	86.710000	30230
258.260000	255.060000	0.005239	0.000024	0.509170	86.710000	30230
258.260000	255.040000	0.005239	0.000025	0.509217	86.710000	30230
258.250000	255.040000	0.005239	0.000025	0.509217	86.710000	30230
258.230000	255.030000	0.005239	0.000025	0.509217	86.710000	30230
258.210000	255.020000	0.005239	0.000025	0.509217	86.710000	30230
258.200000	255.010000	0.005239	0.000025	0.509217	86.710000	30230
258.200000	254.970000	0.005240	0.000026	0.509217	86.710000	30230
258.180000	254.980000	0.005240	0.000026	0.509217	86.710000	30230
258.190000	254.970000	0.005240	0.000025	0.509217	86.710000	30230
258.160000	254.960000	0.005240	0.000025	0.509217	86.710000	30230
258.160000	254.930000	0.005240	0.000025	0.509217	86.710000	30230
258.150000	254.930000	0.005240	0.000025	0.509217	86.710000	30230
258.130000	254.920000	0.005240	0.000025	0.509217	86.710000	30230
258.120000	254.900000	0.005240	0.000025	0.509217	86.710000	30230
258.110000	254.890000	0.005240	0.000026	0.509217	86.710000	30230
258.100000	254.880000	0.005240	0.000026	0.509217	86.710000	30230
258.090000	254.870000	0.005240	0.000026	0.509217	86.710000	30230
258.070000	254.850000	0.005240	0.000026	0.509217	86.710000	30230
258.060000	254.850000	0.005240	0.000027	0.509217	86.710000	30230
258.050000	254.830000	0.005240	0.000027	0.509217	86.710000	30230
258.030000	254.830000	0.005240	0.000028	0.509217	86.710000	30230
258.040000	254.810000	0.005240	0.000029	0.509217	86.710000	30230
258.020000	254.800000	0.005240	0.000030	0.509217	86.710000	30230
258.000000	254.790000	0.005240	0.000032	0.509265	86.710000	30230
258.000000	254.750000	0.005240	0.000033	0.509265	86.710000	30230
257.990000	254.760000	0.005240	0.000034	0.509265	86.710000	30230
257.980000	254.740000	0.005240	0.000035	0.509265	86.710000	30230
257.960000	254.740000	0.005240	0.000035	0.509265	86.710000	30230
257.950000	254.720000	0.005240	0.000036	0.509265	86.710000	30230
257.930000	254.690000	0.005240	0.000037	0.509265	86.710000	30230
257.930000	254.700000	0.005239	0.000037	0.509265	86.710000	30230
257.910000	254.680000	0.005239	0.000039	0.509265	86.710000	30230
257.910000	254.660000	0.005239	0.000039	0.509265	86.710000	30230
257.900000	254.650000	0.005239	0.000039	0.509265	86.710000	30230
257.890000	254.640000	0.005239	0.000040	0.509265	86.710000	30230
257.880000	254.630000	0.005239	0.000040	0.509265	86.710000	30230
257.860000	254.610000	0.005240	0.000040	0.509265	86.710000	30230
257.850000	254.590000	0.005240	0.000041	0.509265	86.710000	30230
257.840000	254.590000	0.005240	0.000040	0.509265	86.710000	30230
257.830000	254.580000	0.005240	0.000040	0.509265	86.710000	30230
257.820000	254.570000	0.005240	0.000040	0.509265	86.710000	30230
257.810000	254.560000	0.005239	0.000041	0.509265	86.710000	30230
257.790000	254.540000	0.005239	0.000041	0.509265	86.710000	30230
257.790000	254.530000	0.005239	0.000041	0.509265	86.710000	30230
257.770000	254.520000	0.005239	0.000041	0.509265	86.710000	30230
257.760000	254.510000	0.005239	0.000041	0.509265	86.710000	30230
257.760000	254.500000	0.005239	0.000041	0.509265	86.710000	30230
257.740000	254.460000	0.005239	0.000041	0.509265	86.710000	30230
257.740000	254.470000	0.005239	0.000041	0.509265	86.710000	30230
257.710000	254.460000	0.005239	0.000041	0.509313	86.710000	30230
257.700000	254.440000	0.005240	0.000041	0.509313	86.710000	30230
257.690000	254.430000	0.005240	0.000041	0.509313	86.710000	30230
257.680000	254.420000	0.005240	0.000041	0.509313	86.710000	30230
257.670000	254.410000	0.005240	0.000042	0.509313	86.710000	30230
257.660000	254.400000	0.005240	0.000042	0.509313	86.710000	30230
257.650000	254.370000	0.005240	0.000043	0.509313	86.710000	30230
257.650000	254.370000	0.005241	0.000043	0.509313	86.710000	30230
257.630000	254.350000	0.005241	0.000043	0.509313	86.710000	30230
257.610000	254.360000	0.005241	0.000043	0.509313	86.710000	30230
257.610000	254.330000	0.005241	0.000043	0.509313	86.710000	30230
257.600000	254.310000	0.005241	0.000044	0.509313	86.710000	30230
257.590000	254.310000	0.005241	0.000044	0.509313	86.710000	30230
257.590000	254.300000	0.005241	0.000044	0.509313	86.710000	30230
257.570000	254.290000	0.005241	0.000044	0.509313	86.710000	30230
257.560000	254.280000	0.005241	0.000044	0.509313	86.710000	30230
257.540000	254.250000	0.005241	0.000044	0.509313	86.710000	30230
257.520000	254.250000	0.005241	0.000045	0.509313	86.710000	30230
257.520000	254.240000	0.005241	0.000045	0.509360	86.710000	30230
257.510000	254.220000	0.005241	0.000046	0.509360	86.710000	30230
257.500000	254.210000	0.005241	0.000047	0.509360	86.710000	30230
257.480000	254.200000	0.005240	0.000047	0.509360	86.710000	30230
257.470000	254.180000	0.005240	0.000047	0.509360	86.710000	30230
257.450000	254.180000	0.005240	0.000047	0.509360	86.710000	30230
257.450000	254.150000	0.005240	0.000047	0.509360	86.710000	30230
257.440000	254.160000	0.005240	0.000047	0.509360	86.710000	30230
257.420000	254.130000	0.005241	0.000047	0.509360	86.710000	30230
257.420000	254.130000	0.005241	0.000047	0.509360	86.710000	30230
257.400000	254.110000	0.005241	0.000047	0.509360	86.710000	30230
257.410000	254.090000	0.005241	0.000047	0.509360	86.710000	30230
257.380000	254.100000	0.005241	0.000047	0.509360	86.710000	30230
257.380000	254.080000	0.005241	0.000047	0.509360	86.710000	30230
257.360000	254.060000	0.005242	0.000047	0.509360	86.710000	30230
257.360000	254.050000	0.005242	0.000047	0.509360	86.710000	30230
257.350000	254.040000	0.005242	0.000048	0.509360	86.710000	30230
257.330000	254.030000	0.005242	0.000048	0.509360	86.710000	30230
257.310000	254.020000	0.005242	0.000048	0.509360	86.710000	30230
257.320000	254.000000	0.005242	0.000049	0.509360	86.710000	30230
257.300000	253.990000	0.005242	0.000049	0.509360	86.710000	30230
257.290000	253.980000	0.005242	0.000049	0.509360	86.710000	30230
257.270000	253.960000	0.005241	0.000049	0.509360	86.710000	30230
257.270000	253.950000	0.005241	0.000049	0.509360	86.710000	30230
257.250000	253.930000	0.005241	0.000050	0.509360	86.710000	30230
257.240000	253.940000	0.005241	0.000050	0.509360	86.710000	30230
257.230000	253.910000	0.005241	0.000049	0.509408	86.710000	30230
257.220000	253.910000	0.005241	0.000049	0.509408	86.710000	30230
257.220000	253.880000	0.005242	0.000048	0.509408	86.710000	30230
257.200000	253.910000	0.005242	0.000048	0.509408	86.710000	30230
257.190000	253.880000	0.005242	0.000048	0.509408	86.710000	30230
257.180000	253.850000	0.005242	0.000047	0.509408	86.710000	30230
257.160000	253.840000	0.005242	0.000047	0.509408	86.710000	30230
257.160000	253.820000	0.005242	0.000047	0.509408	86.710000	30230
257.150000	253.820000	0.005242	0.000047	0.509408	86.710000	30230
257.140000	253.830000	0.005242	0.000047	0.509408	86.710000	30230
257.130000	253.790000	0.005242	0.000047	0.509408	86.710000	30230
257.110000	253.770000	0.005242	0.000047	0.509408	86.710000	30230
257.100000	253.760000	0.005242	0.000047	0.509408	86.710000	30230
257.080000	253.740000	0.005242	0.000047	0.509408	86.710000	30230
257.070000	253.740000	0.005242	0.000047	0.509456	86.710000	30230
257.060000	253.730000	0.005242	0.000047	0.509456	86.710000	30230
257.050000	253.710000	0.005242	0.000047	0.509456	86.710000	30230
257.030000	253.700000	0.005242	0.000047	0.509456	86.710000	30230
257.030000	253.690000	0.005242	0.000046	0.509456	86.710000	30230
257.010000	253.680000	0.005242	0.000046	0.509456	86.710000	30230
257.000000	253.660000	0.005242	0.000046	0.509456	86.710000	30230
257.000000	253.660000	0.005242	0.000047	0.509456	86.710000	30230
256.990000	253.620000	0.005242	0.000047	0.509456	86.710000	30230
256.970000	253.620000	0.005242	0.000047	0.509456	86.710000	30230
